,company_name,company_esg_score,company_esg_score_group,industry,stock_exchange,stock_ticker_symbol,market_capital,market_capital_euro,trailing_pe,beta,return_on_equity,earnings_growth,company_esg_score_scale,market_capital_scale,score,return_rate_1y_avg,return_rate_5y_avg,return_rate_10y_avg,return_rate_25y_avg,volatility_1y,volatility_5y,volatility_10y,volatility_25y
446,"Axcelis Technologies, Inc.",13.6,Low ESG Risk,Semiconductors,NAS,ACLS,3182172928.0,3182172928.0,13.438016,1.58,0.28523,-0.167,0.5870967741935483,0.0001992203390477,0.1469236088026728,0.7531012487116201,1.483599384424905,1.3143919372200825,1.0234217857693735,0.12246563430927743,0.1536221232174588,0.13377447610273244,0.17334077534129125
447,"CommScope Holding Co., Inc.",13.6,Low ESG Risk,Technology Hardware,NAS,COMM,974527488.0,974527488.0,,2.08,,,0.5870967741935483,6.086822796260402e-05,0.146819844719359,0.5601418440166347,0.6928602278348602,0.7763543305587566,0.9184826208612166,0.43152610336836905,0.25718874151837373,0.19628129886768111,0.19175673427767878
448,"JAKKS Pacific, Inc.",13.6,Low ESG Risk,Consumer Durables,NAS,JAKK,260762528.0,260762528.0,8.825278,2.346,0.16068001,-0.19,0.5870967741935483,1.6136910494067852e-05,0.1467862962312576,1.1207614335500946,1.188160704015252,0.8847540239212228,0.9115533974206227,0.31281346536669935,0.3033521778083249,0.23824070284303758,0.1855966784298973
449,"HireQuest, Inc.",13.6,Low ESG Risk,Commercial Services,NAS,HQI,196560000.0,196560000.0,33.428574,1.0,0.09151,0.007,0.5870967741935483,1.2113367979105246e-05,0.1467832785743714,0.9064306436339357,1.1495556786740944,1.0597953790571406,1.0053416160612523,0.06742996550825302,0.12480355723880358,0.12192934617590187,0.30044508240709994
450,"Avis Budget Group, Inc.",13.6,Low ESG Risk,Transportation,NAS,CAR,2485431296.0,2485431296.0,3.42457,2.129,,-0.964,0.5870967741935483,0.000155555865613,0.1468908604475968,0.6107375941805699,1.316598044372217,1.070307048610244,1.060068987573376,0.17149469390736394,0.22945923091816944,0.18856223535153818,0.21862709595613772
451,Fresenius SE & Co. KGaA,13.6,Low ESG Risk,Healthcare,ETR,FRE.DE,18941661184.0,18941661184.0,57.000004,1.07,0.0083099995,,0.5870967741935483,0.0011868601250086,0.1476643386421436,,,,,,,,
452,"Hayward Holdings, Inc.",13.7,Low ESG Risk,Consumer Durables,NYS,HAYW,3029002240.0,3029002240.0,34.341465,1.21,0.0687,0.308,0.5935483870967742,0.0001896212033997,0.1485293126767433,0.9494453343779858,0.9193622934941417,0.9588338195402485,0.983325581364001,0.12111648501885831,0.13761163891238698,0.13761163891238698,0.13761163891238698
453,Fukuoka REIT Corp.,13.7,Low ESG Risk,Real Estate,TKS,8968.T,113668800512.0,113668800512.0,19.329218,0.679,0.05906,0.063,0.5935483870967742,0.0071233658091305,0.1537296211310414,,,,,,,,
454,Hooker Furnishings Corp.,13.7,Low ESG Risk,Consumer Durables,NAS,HOFT,169602624.0,169602624.0,113.07143,1.191,0.00721,,0.5935483870967742,1.0423961785819017e-05,0.1483949147455329,0.8425220570260535,0.9764292455241946,1.0326947303773975,1.0528530725111787,0.20865858040762292,0.12594845995723772,0.1273703328166298,0.12623624802875713
455,Industrial & Infrastructure Fund Investment Corp.,13.7,Low ESG Risk,Real Estate,TKS,3249.T,304853647360.0,304853647360.0,17.323978,0.43,0.07618,0.194,0.5935483870967742,0.0191048310796186,0.1627157200839075,,,,,,,,
456,KEYENCE Corp.,13.7,Low ESG Risk,Technology Hardware,TKS,6861.T,15611333705728.0,15611333705728.0,41.322422,0.703,0.13956,0.099,0.5935483870967742,0.9783548043714948,0.8821532000528147,,,,,,,,
457,CNH Industrial NV,13.7,Low ESG Risk,Machinery,NYS,CNH,13189766144.0,13189766144.0,6.831169,1.601,0.26511,-0.346,0.5935483870967742,0.0008263915429141,0.1490068904313791,0.9082548110091456,1.028109220219991,1.0509315952075604,1.0059537435180486,0.07620185597613349,0.12541903957510628,0.10248927521985762,0.09926382048208955
458,IP Group Plc,13.7,Low ESG Risk,Diversified Financials,LON,IPO.L,440636544.0,440636544.0,,1.36,-0.13590999,,0.5935483870967742,2.7409531265528184e-05,0.1484076539226426,,,,,,,,
459,Currys Plc,13.7,Low ESG Risk,Retailing,LON,CURY.L,877888000.0,877888000.0,38.725,1.314,0.01362,,0.5935483870967742,5.481187627825572e-05,0.1484282056814022,,,,,,,,
460,"Arista Networks, Inc.",13.7,Low ESG Risk,Technology Hardware,NYS,ANET,102027460608.0,102027460608.0,42.17792,1.073,0.34463,0.342,0.5935483870967742,0.006393808461562,0.153182453120365,1.7213802820476027,1.392205047528285,1.3068609771370094,1.125878373005251,0.10006586837081353,0.11820235046362831,0.1155507071774034,0.11660216854701402
461,"Star Micronics Co., Ltd.",13.7,Low ESG Risk,Technology Hardware,TKS,7718.T,64361185280.0,64361185280.0,19.94138,0.604,0.04397,,0.5935483870967742,0.0040332805371398,0.1514120571770484,,,,,,,,
462,Brenntag SE,13.7,Low ESG Risk,Traders & Distributors,ETR,BNR.DE,9379249152.0,9379249152.0,15.805352,0.896,0.13941,-0.16,0.5935483870967742,0.0005875882185139,0.148827787938079,,,,,,,,
463,Computacenter Plc,13.8,Low ESG Risk,Software & Services,LON,CCC.L,2660977408.0,2660977408.0,13.930635,0.712,0.21895,0.055,0.6000000000000001,0.0001665572586573,0.150124917943993,,,,,,,,
464,"Grand Canyon Education, Inc.",13.8,Low ESG Risk,Consumer Services,NAS,LOPE,4022702592.0,4022702592.0,18.554348,0.695,0.31231,0.24,0.6000000000000001,0.0002518959414506,0.150188921956088,1.3184994156677206,1.101664246735508,1.1441385755370408,1.0881124500404733,0.06981773550350509,0.0921256647343591,0.0894820655449046,0.09608474253195351
465,"STAG Industrial, Inc.",13.8,Low ESG Risk,Real Estate,NYS,STAG,7353530368.0,7353530368.0,38.019234,1.091,0.05608,0.143,0.6000000000000001,0.0004606373661926,0.1503454780246444,1.2157074860223873,1.11557404579151,1.1269080795931448,1.0801250706958445,0.0725691163143952,0.0752153713114283,0.06778762535636622,0.06715234096304451
466,"Toyoda Gosei Co., Ltd.",13.8,Low ESG Risk,Auto Components,TKS,7282.T,311409147904.0,311409147904.0,6.0716763,0.603,0.10637999,0.039,0.6000000000000001,0.0195156612442135,0.1646367459331601,,,,,,,,
467,Genpact Ltd.,13.8,Low ESG Risk,Software & Services,NYS,G,6906179072.0,6906179072.0,10.949152,1.14,0.30339,0.063,0.6000000000000001,0.000432602068913,0.1503244515516848,0.9674762085782806,0.9846750803473685,1.084194425433323,1.036342926368247,0.051482267753609735,0.08326338261648586,0.06974083557307567,0.0828308666296201
468,"TOKYU REIT, Inc.",13.8,Low ESG Risk,Real Estate,TKS,8957.T,143218393088.0,143218393088.0,16.520073,0.464,0.07047,,0.6000000000000001,0.0089752250074063,0.1567314187555547,,,,,,,,
469,Japan Prime Realty Investment Corp.,13.8,Low ESG Risk,Real Estate,TKS,8955.T,339539099648.0,339539099648.0,22.831049,0.516,0.054369997,-0.07,0.6000000000000001,0.0212785522130213,0.165958914159766,,,,,,,,
470,Vornado Realty Trust,13.8,Low ESG Risk,Real Estate,NYS,VNO,6925660672.0,6925660672.0,370.5555,1.626,-0.00112,-0.25,0.6000000000000001,0.0004338229717077,0.1503253672287808,1.3045100013298885,0.893939609512119,0.9480585466036847,1.0508755270872858,0.11491452290206287,0.12863645878366384,0.09825906749575054,0.08733425273723978
471,Roland Corp.,13.9,Low ESG Risk,Consumer Durables,TKS,7944.T,104763940864.0,104763940864.0,12.164591,0.228,0.20761,0.51,0.6064516129032258,0.0065653024041583,0.1565368800289252,,,,,,,,
472,"Recursion Pharmaceuticals, Inc.",13.9,Low ESG Risk,Pharmaceuticals,NAS,RXRX,1727296640.0,1727296640.0,,0.81,-0.71182996,,0.6064516129032258,0.00010804391997,0.1516939361657839,1.0844540042489113,0.7932861322152519,0.8906661171366361,0.9547418778655731,0.2620608942088906,0.2944204041951671,0.2944204041951671,0.2944204041951671
473,"PC Connection, Inc.",13.9,Low ESG Risk,Technology Hardware,NAS,CNXN,1833950720.0,1833950720.0,20.820896,0.624,0.10628,0.32,0.6064516129032258,0.0001147278814687,0.151698949136908,1.2788123127573974,1.1362197327784103,1.1406091410903307,1.088488057410748,0.0730606653855617,0.07492329876184177,0.0804493343712664,0.15606168370646017
474,"MarketAxess Holdings, Inc.",13.9,Low ESG Risk,Diversified Financials,NAS,MKTX,9732464640.0,9732464640.0,37.146973,1.077,0.21017,0.082,0.6064516129032258,0.0006097240685681,0.1520701962772326,1.0585364388880882,0.9386686990534182,1.1470739740767424,1.1168625325339687,0.13382962046706653,0.11756368679599838,0.09990469449903379,0.10214839028437502
475,Custodian Property Income REIT Plc,13.9,Low ESG Risk,Real Estate,LON,CREI.L,361496992.0,361496992.0,,,,,0.6064516129032258,2.244989241630571e-05,0.1516297406451186,,,,,,,,
476,"W.P. Carey, Inc.",13.9,Low ESG Risk,Real Estate,NYS,WPC,13487541248.0,13487541248.0,23.703848,0.957,0.06387,-0.031,0.6064516129032258,0.0008450529699352,0.1522466929532579,1.2245213585220296,0.9790899693331258,1.058832241384052,1.1198347976558793,0.08329441708655834,0.08024213048561735,0.06591364632979377,0.06320805356541515
477,"Advanced Micro Devices, Inc.",13.9,Low ESG Risk,Semiconductors,NAS,AMD,223593005056.0,223593005056.0,162.5294,1.693,0.024249999,8.553,0.6064516129032258,0.0140122644893543,0.1621221015928222,1.3683868032026136,1.365332146402509,1.440603892151101,1.1138222555857293,0.1418481291648185,0.15659459376526486,0.1641625830247169,0.18855191445258732
478,"Equity LifeStyle Properties, Inc.",13.9,Low ESG Risk,Real Estate,NYS,ELS,14515226624.0,14515226624.0,38.645832,0.8,0.24858999,0.243,0.6064516129032258,0.0009094575336051,0.1522949963760103,1.0839227279733583,1.0223763669965924,1.1512559250709555,1.1432188706189548,0.046133344879431486,0.061723107714850976,0.052678648235023356,0.057575611720743464
479,Acadia Realty Trust,13.9,Low ESG Risk,Real Estate,NYS,AKR,2504045824.0,2504045824.0,2234.0,1.488,-0.0141900005,-0.889,0.6064516129032258,0.0001567224294094,0.1517304450478635,1.4894969292039784,0.9658164796879928,1.0048927768062699,1.1061075370523692,0.059670043374530884,0.12658805466763176,0.09827978132510524,0.08237141588242436
480,Amdocs Ltd.,13.9,Low ESG Risk,Software & Services,NAS,DOX,9820999680.0,9820999680.0,19.632185,0.747,0.14219,-0.083,0.6064516129032258,0.0006152725182725,0.1520743576145108,1.045913268797224,1.0788854823690321,1.0863709678970201,1.0682515824436078,0.05598078691723402,0.0627564781858345,0.0505457470818338,0.10578528772939198
481,"TEGNA, Inc.",13.9,Low ESG Risk,Media,NYS,TGNA,2324319744.0,2324319744.0,5.711382,0.498,0.15447,-0.477,0.6064516129032258,0.0001454590797182,0.1517219975355951,1.1570407594152485,1.0338176006334756,1.0287329927634847,0.9946282840087267,0.09038130572786975,0.08311869077901915,0.08336001801034479,0.12367516172370617
482,"Synopsys, Inc.",13.9,Low ESG Risk,Software & Services,NAS,SNPS,71301472256.0,71301472256.0,47.851547,1.078,0.21819,0.204,0.6064516129032258,0.0044682250881391,0.1549640720419108,1.2137279902597324,1.324260893094875,1.3001048525653223,1.125492256560812,0.07886052896298265,0.08760676104846671,0.0735349244617564,0.08941085105409727
483,"VICI Properties, Inc.",13.9,Low ESG Risk,Real Estate,NYS,VICI,35457175552.0,35457175552.0,13.278432,0.959,0.10666,0.035,0.6064516129032258,0.0022218797151426,0.1532793130121634,1.1271074574060576,1.1245500693868875,1.084702854408384,1.0330570674860076,0.048051320934558654,0.07581002996018565,0.07141787189788829,0.07141787189788829
484,Howden Joinery Group Plc,13.9,Low ESG Risk,Retailing,LON,HWDN.L,5137385472.0,5137385472.0,20.315218,1.066,0.27752,,0.6064516129032258,0.0003217525981602,0.1518542176744266,,,,,,,,
485,Kainos Group Plc,14.0,Low ESG Risk,Software & Services,LON,KNOS.L,1059598080.0,1059598080.0,21.589745,0.791,0.34047002,0.344,0.6129032258064516,6.619956232509263e-05,0.1532754561233567,,,,,,,,
486,"FAST RETAILING CO., LTD.",14.0,Low ESG Risk,Retailing,TKS,9983.T,13526424879104.0,13526424879104.0,36.363636,0.687,0.19893,0.374,0.6129032258064516,0.8476945396582041,0.7889967111952659,,,,,,,,
487,"Best Buy Co., Inc.",14.0,Low ESG Risk,Retailing,NYS,BBY,21159385088.0,21159385088.0,16.941278,1.479,0.4241,0.072,0.6129032258064516,0.0013258438487366,0.1542201893381654,1.3082816833667381,1.085415297003431,1.133648047203282,1.0640917834907462,0.08157318773383246,0.10932329963230462,0.09876593951947929,0.13500318807368003
488,Marlowe Plc,14.0,Low ESG Risk,Commercial Services,LON,MRL.L,392500064.0,392500064.0,,0.438,-0.03111,,0.6129032258064516,2.4392840492843234e-05,0.1532441010819825,,,,,,,,
489,"Mohawk Industries, Inc.",14.0,Low ESG Risk,Consumer Durables,NYS,MHK,9413283840.0,9413283840.0,,1.375,-0.04518,0.557,0.6129032258064516,0.0005897211565526,0.1536680973190273,1.8741998958348633,1.0600351898716838,1.021040967495946,1.088468883847166,0.15469568190039715,0.12834647329677648,0.10515473273317877,0.11397124952263231
490,"Granite Point Mortgage Trust, Inc.",14.0,Low ESG Risk,Real Estate,NYS,GPMT,131778656.0,131778656.0,,1.803,-0.21066,,0.6129032258064516,8.053551335118616e-06,0.1532318466151142,0.7093935859900722,0.7760615438645373,0.8978197972188617,0.9578018487927364,0.16096290179660408,0.17330989457177828,0.1441576805571823,0.1441576805571823
491,Ferguson Plc,14.0,Low ESG Risk,Traders & Distributors,NYS,FERG,37369716736.0,37369716736.0,20.313662,1.209,0.36473998,0.337,0.6129032258064516,0.0023417377800063,0.1549821097866177,1.347916612542238,1.2838673739192032,1.181746123813394,1.1033394950592152,0.08457243017908625,0.09108899932145412,0.0807160518917101,0.07904394247609936
492,STV Group Plc,14.0,Low ESG Risk,Media,LON,STVG.L,118426360.0,118426360.0,17.333332,0.089,,0.729,0.6129032258064516,7.216769166223879e-06,0.1532312190284875,,,,,,,,
493,US Foods Holding Corp.,14.0,Low ESG Risk,Food Retailers,NYS,USFD,13961816064.0,13961816064.0,27.185715,1.66,0.10858,0.096,0.6129032258064516,0.0008747755516683,0.1538818881153641,1.31118878191261,1.055727023852725,1.0840591209310604,1.0328117904124479,0.05908112332485766,0.12653355085726542,0.10436066203333136,0.10436066203333136
494,Ralph Lauren Corp.,14.0,Low ESG Risk,Textiles & Apparel,NYS,RL,10758254592.0,10758254592.0,16.781643,1.502,0.28403,0.332,0.6129032258064516,0.0006740098468991,0.1537313138367872,1.475518262178724,1.1389479649828638,1.0208318385110937,1.1074881560543055,0.130682670487902,0.1175656548844432,0.1049867909953471,0.09860984732713755
495,Investec Plc,14.0,Low ESG Risk,Banks,LON,INVP.L,3651616768.0,3651616768.0,8.323529,1.093,0.12081,0.016,0.6129032258064516,0.0002286401657659,0.1533972865759373,,,,,,,,
496,Fraport AG Frankfurt Airport Services Worldwide,14.1,Low ESG Risk,Transportation Infrastructure,ETR,FRA.DE,4318369280.0,4318369280.0,9.310758,1.756,0.11243,0.309,0.6193548387096774,0.0002704252350234,0.1550415286036869,,,,,,,,
497,Motorpoint Group Plc,14.1,Low ESG Risk,Retailing,LON,MOTR.L,130117016.0,130117016.0,,0.995,-0.24,,0.6193548387096774,7.949417130550185e-06,0.1548446717402672,,,,,,,,
498,Bloomsbury Publishing Plc,14.1,Low ESG Risk,Media,LON,BMY.L,561921536.0,561921536.0,17.692308,0.662,0.16549,1.072,0.6193548387096774,3.501040520212612e-05,0.1548649674813209,,,,,,,,
499,"Americold Realty Trust, Inc.",14.1,Low ESG Risk,Real Estate,NYS,COLD,8383645696.0,8383645696.0,,0.612,-0.08038,,0.6193548387096774,0.000525194213822,0.1552326053377859,1.0000762539387142,0.9809430970881577,1.0713197176757379,1.027939700072845,0.11587788330264648,0.09366235688061032,0.08737152835869262,0.08737152835869262
500,"Adobe, Inc.",14.1,Low ESG Risk,Software & Services,NAS,ADBE,252684795904.0,252684795904.0,51.340538,1.296,0.34223998,0.238,0.6193548387096774,0.0158354334666464,0.1667152847774042,1.0801141249167363,1.1499848906377634,1.2332571875616092,1.1586825046310516,0.11873187269099604,0.10461285689910448,0.08356144363546152,0.11218016424062621
501,Paramount Global,14.1,Low ESG Risk,Media,NAS,PARA,7365381632.0,7365381632.0,,1.77,-0.29097998,,0.6193548387096774,0.0004613800793854,0.1551847447369584,0.8903621461331632,0.7965559813230544,0.8760471856128283,0.9852856771951379,0.1546597392994774,0.17401973312240265,0.13168926749062596,0.1325733654866481
502,"Thryv Holdings, Inc.",14.1,Low ESG Risk,Media,NAS,THRY,628041856.0,628041856.0,,0.967,-0.92142,-0.651,0.6193548387096774,3.915413484814461e-05,0.1548680752785554,1.036479218747881,1.1247496262860237,1.0696106622324317,1.0272834450235393,0.08958479878139446,0.14314135042293566,0.12603099271296622,0.12603099271296622
503,"E2open Parent Holdings, Inc.",14.1,Low ESG Risk,Software & Services,NYS,ETWO,1342749184.0,1342749184.0,,0.341,,,0.6193548387096774,8.394451008014984e-05,0.1549016680599794,1.0401701499126152,0.85749583637177,0.9260107107219494,0.9697201142809165,0.12617378541096924,0.11634698137741598,0.11634698137741598,0.11634698137741598
504,"Joshin Denki Co., Ltd.",14.1,Low ESG Risk,Retailing,TKS,8173.T,71062806528.0,71062806528.0,15.190505,0.175,0.046490002,-0.236,0.6193548387096774,0.0044532680181702,0.158178660691047,,,,,,,,
505,Grand City Properties SA,14.1,Low ESG Risk,Real Estate,ETR,GYC.DE,2173409024.0,2173409024.0,,0.789,-0.05846,,0.6193548387096774,0.0001360015752117,0.1549407108588282,,,,,,,,
506,"Tetra Tech, Inc.",14.1,Low ESG Risk,Commercial Services,NAS,TTEK,12202711040.0,12202711040.0,42.212963,0.945,0.18655,0.42,0.6193548387096774,0.0007645332594591,0.1554121096220137,1.3956665862390456,1.1973169471993697,1.2466763590806003,1.1178273147449458,0.0512139525651165,0.08297059243584601,0.07437801291530564,0.10670031541619006
507,Central Garden & Pet Co.,14.1,Low ESG Risk,Retailing,NAS,CENT,2263961088.0,2263961088.0,17.414747,0.694,0.09625,-0.048,0.6193548387096774,0.0001416764308704,0.1549449670005722,1.146809869862785,1.1106374170961606,1.2065560987522723,1.1293015329702416,0.12111454016274587,0.09338089775866937,0.10175551975021778,0.1772179005966367
508,The Lovesac Co.,14.1,Low ESG Risk,Consumer Durables,NAS,LOVE,325471968.0,325471968.0,23.516855,2.905,0.07611,,0.6193548387096774,2.0192220947877733e-05,0.1548538538431302,1.390853240266494,1.0726810551014976,1.0290615344605043,1.0115248068371314,0.17516787896051056,0.24698519950176262,0.23930780525076198,0.23930780525076198
509,"Park Hotels & Resorts, Inc.",14.1,Low ESG Risk,Real Estate,NYS,PK,2941551104.0,2941551104.0,9.915493,2.023,0.0813,,0.6193548387096774,0.000184140681454,0.1549768151885099,1.3898315914077535,0.9499380651334156,0.988805278116442,0.9955069821838168,0.10640456397471454,0.1609394445999064,0.13580186358584034,0.13580186358584034
510,"American Assets Trust, Inc.",14.2,Low ESG Risk,Real Estate,NYS,AAT,1966390016.0,1966390016.0,28.662922,1.319,0.05904,-0.009,0.6258064516129032,0.0001230277904397,0.1565438837460556,1.3802241933400259,0.9236432430813979,1.0074256904749743,1.0243677623124874,0.06713344014551546,0.1094198867064192,0.08415306405426899,0.07778927574900428
511,OMRON Corp.,14.2,Low ESG Risk,Technology Hardware,TKS,6645.T,1161977659392.0,1161977659392.0,,0.972,-0.01495,,0.6258064516129032,0.0728203935416773,0.2110669080594838,,,,,,,,
512,Deckers Outdoor Corp.,14.2,Low ESG Risk,Textiles & Apparel,NYS,DECK,22719363072.0,22719363072.0,28.565178,1.054,0.41874,0.876,0.6258064516129032,0.0014236069421312,0.1575193181098242,1.7330520094269963,1.428453884113957,1.2449176331181222,1.3100848297614502,0.15342153051950488,0.10371509025179888,0.09760058734646893,0.13274238250248027
513,"Iteris, Inc.",14.2,Low ESG Risk,Technology Hardware,NAS,ITI,303874304.0,303874304.0,236.66667,0.862,0.020550001,-0.817,0.6258064516129032,1.883870540830463e-05,0.156465741932282,1.2019955895389807,0.9727515019525257,1.111815340892669,0.9706153585214082,0.10821455393241704,0.12736992446902312,0.11369941739651307,0.14912897043640697
514,Hioki E.E. Corp.,14.2,Low ESG Risk,Technology Hardware,TKS,6866.T,110298841088.0,110298841088.0,20.242916,0.561,0.14789,-0.22,0.6258064516129032,0.0069121720222416,0.161635741919907,,,,,,,,
515,"Hakuto Co., Ltd.",14.2,Low ESG Risk,Technology Hardware,TKS,7433.T,89120055296.0,89120055296.0,13.234308,0.441,0.10402001,254.713,0.6258064516129032,0.0055849073847899,0.1606402934418183,,,,,,,,
