,company_name,company_esg_score,company_esg_score_group,industry,stock_exchange,stock_ticker_symbol,market_capital,market_capital_euro,trailing_pe,beta,return_on_equity,earnings_growth,company_esg_score_scale,market_capital_scale,score
521,"The Children's Place, Inc.",14.2,Low ESG Risk,Retailing,NAS,PLCE,61761852.0,61761852.0,,2.158,-3.5946,,0.6258064516129032,3.6656308523643595e-06,0.15645436212636507
522,"J.B. Hunt Transport Services, Inc.",14.3,Low ESG Risk,Transportation,NAS,JBHT,17515247616.0,17515247616.0,29.610344,1.153,0.15131,-0.271,0.6322580645161291,0.0010974674513312803,0.15888761671753074
523,"Ricoh Co., Ltd.",14.3,Low ESG Risk,Technology Hardware,TKS,7752.T,892075835392.0,892075835392.0,21.141546,0.613,0.040900003,-0.098,0.6322580645161291,0.05590577199079459,0.1999938451221282
524,"NetApp, Inc.",14.3,Low ESG Risk,Technology Hardware,NAS,NTAP,23468132352.0,23468132352.0,22.470589,1.219,1.2042199,0.696,0.6322580645161291,0.0014705319640241127,0.15916741510205035
525,"ABM Industries, Inc.",14.3,Low ESG Risk,Commercial Services,NYS,ABM,3135797504.0,3135797504.0,20.636362,1.139,0.08438,-0.952,0.6322580645161291,0.00019631401283403318,0.1582117516386578
526,Advanced Medical Solutions Group Plc,14.3,Low ESG Risk,Healthcare,LON,AMS.L,504028000.0,504028000.0,33.571426,0.741,0.06609,-0.347,0.6322580645161291,3.1382244276165104e-05,0.1580880528122394
527,Concentrix Corp.,14.3,Low ESG Risk,Commercial Services,NAS,CNXC,4656651264.0,4656651264.0,16.732393,0.671,0.0767,-0.348,0.6322580645161291,0.0002916252093402009,0.15828323503603742
528,FirstGroup Plc,14.3,Low ESG Risk,Transportation,LON,FGP.L,956030336.0,956030336.0,,1.587,-0.0053100004,-0.459,0.6322580645161291,5.9709020065405236e-05,0.15810929789408132
529,"Shimano, Inc.",14.3,Low ESG Risk,Consumer Durables,TKS,7309.T,2339002908672.0,2339002908672.0,43.10345,0.369,0.064380005,-0.33,0.6322580645161291,0.1465840174859329,0.26800252924348195
530,"Chori Co., Ltd.",14.3,Low ESG Risk,Retailing,TKS,8014.T,85998133248.0,85998133248.0,7.4323316,0.467,0.14499,0.873,0.6322580645161291,0.005389257984683388,0.1621064596175448
531,Hargreaves Lansdown Plc,14.3,Low ESG Risk,Diversified Financials,LON,HL.L,5248896000.0,5248896000.0,17.854837,0.658,0.38458002,-0.054,0.6322580645161291,0.0003287409109923041,0.1583110718122765
532,"Franklin BSP Realty Trust, Inc.",14.3,Low ESG Risk,Real Estate,NYS,FBRT,1057230656.0,1057230656.0,15.566265,1.32,0.056020003,,0.6322580645161291,6.605119696610018e-05,0.15811405452675684
533,"VT Holdings Co., Ltd.",14.3,Low ESG Risk,Retailing,TKS,7593.T,58453626880.0,58453626880.0,8.505018,0.714,0.09995,0.015,0.6322580645161291,0.0036630566048046053,0.16081180858263572
534,Helen of Troy Ltd.,14.4,Low ESG Risk,Consumer Durables,NAS,HELE,1255415808.0,1255415808.0,8.6661415,0.849,0.099350005,-0.723,0.6387096774193549,7.847136809871237e-05,0.15973627288091277
535,"Fidelity National Information Services, Inc.",14.4,Low ESG Risk,Software & Services,NYS,FIS,44949184512.0,44949184512.0,81.57426,1.086,0.03136,,0.6387096774193549,0.0028167394939190298,0.161789973975278
536,"Asbury Automotive Group, Inc.",14.4,Low ESG Risk,Retailing,NYS,ABG,4459758080.0,4459758080.0,11.341971,1.161,0.12501,-0.851,0.6387096774193549,0.00027928600524016367,0.15988688385876884
537,Prudential Plc,14.4,Low ESG Risk,Insurance,LON,PRU.L,16728636416.0,16728636416.0,25.566666,1.201,0.054819997,-0.873,0.6387096774193549,0.0010481708939442291,0.1604635475252969
538,VF Corp.,14.4,Low ESG Risk,Textiles & Apparel,NYS,VFC,6841837056.0,6841837056.0,,1.548,-0.57025003,,0.6387096774193549,0.00042856978475013224,0.15999884669340134
539,SITE Centers Corp.,14.4,Low ESG Risk,Real Estate,NYS,SITC,2981665024.0,2981665024.0,6.661971,1.66,0.21096,110.0,0.6387096774193549,0.00018665460212957273,0.1598174103064359
540,"MSCI, Inc.",14.4,Low ESG Risk,Diversified Financials,NYS,MSCI,43885694976.0,43885694976.0,37.34716,1.111,,0.091,0.6387096774193549,0.002750091100224722,0.16173998768000727
541,"FIGS, Inc.",14.4,Low ESG Risk,Textiles & Apparel,NYS,FIGS,919226816.0,919226816.0,59.777775,1.418,0.050580002,-0.677,0.6387096774193549,5.7402560615392986e-05,0.15972047127530029
542,"Kulicke & Soffa Industries, Inc.",14.4,Low ESG Risk,Semiconductors,NAS,KLIC,2111145216.0,2111145216.0,,1.39,-0.05391,2.143,0.6387096774193549,0.00013209953137589332,0.15977649400337066
543,"lululemon athletica, Inc.",14.4,Low ESG Risk,Retailing,NAS,LULU,30520520704.0,30520520704.0,19.240326,1.253,0.43159,0.175,0.6387096774193549,0.0019125018560243008,0.16111179574685697
544,Vodafone Group Plc,14.4,Low ESG Risk,Telecommunication Services,LON,VOD.L,20065722368.0,20065722368.0,19.145,0.54,0.025020001,,0.6387096774193549,0.0012573045156601289,0.16062039774158382
545,"Cable One, Inc.",14.4,Low ESG Risk,Media,NYS,CABO,1890033664.0,1890033664.0,7.9274096,0.839,0.13387,-0.128,0.6387096774193549,0.00011824257343770487,0.159766101284917
546,Japan Metropolitan Fund Investment Corp.,14.4,Low ESG Risk,Real Estate,TKS,8953.T,700642426880.0,700642426880.0,21.88184,0.763,0.05128,0.003,0.6387096774193549,0.04390872947663945,0.19260896646231832
547,Sirius Real Estate Ltd.,14.5,Low ESG Risk,Real Estate,LON,SRE.L,1478992384.0,1478992384.0,14.042858,1.183,0.08282,6.153,0.6451612903225806,9.24828079424171e-05,0.16135968468660197
548,"Kaga Electronics Co., Ltd.",14.5,Low ESG Risk,Technology Hardware,TKS,8154.T,138954539008.0,138954539008.0,7.4276886,0.633,0.12641,-0.3,0.6451612903225806,0.008708011258930946,0.16782133102484337
549,"ANSYS, Inc.",14.5,Low ESG Risk,Software & Services,NAS,ANSS,27063631872.0,27063631872.0,54.62081,1.114,0.094289996,0.85,0.6451612903225806,0.0016958602436402618,0.16256221776337534
550,ConvaTec Group Plc,14.5,Low ESG Risk,Healthcare,LON,CTEC.L,4778988544.0,4778988544.0,38.933334,0.645,0.0934,0.408,0.6451612903225806,0.00029929202967545127,0.16151479160290175
551,"Menicon Co., Ltd.",14.5,Low ESG Risk,Healthcare,TKS,7780.T,99125346304.0,99125346304.0,22.77952,0.343,0.05889,0.115,0.6451612903225806,0.006211934310353745,0.16594927331341047
552,"Ormat Technologies, Inc.",14.5,Low ESG Risk,Utilities,NYS,ORA,4353227776.0,4353227776.0,33.03211,0.53,0.056649998,-0.08,0.6451612903225806,0.000272609800725664,0.1614947799311894
553,"NETGEAR, Inc.",14.5,Low ESG Risk,Technology Hardware,NAS,NTGR,456278112.0,456278112.0,,0.823,-0.28035998,,0.6451612903225806,2.8389781043989845e-05,0.16131161491642815
554,"Sun Communities, Inc.",14.5,Low ESG Risk,Real Estate,NYS,SUI,18150160384.0,18150160384.0,269.23077,0.924,0.011419999,,0.6451612903225806,0.0011372571386679,0.16214326543464608
555,Signet Jewelers Ltd.,14.5,Low ESG Risk,Retailing,NYS,SIG,3380711424.0,3380711424.0,6.151786,2.099,0.32939,,0.6451612903225806,0.00021166265408420563,0.1614490695712083
556,"Henry Schein, Inc.",14.5,Low ESG Risk,Healthcare,NAS,HSIC,8728913920.0,8728913920.0,25.420664,0.861,0.07253,-0.245,0.6451612903225806,0.0005468320125444382,0.16170044659005348
557,"Cirrus Logic, Inc.",14.5,Low ESG Risk,Semiconductors,NAS,CRUS,7189681664.0,7189681664.0,25.020445,0.967,0.17181998,1.714,0.6451612903225806,0.00045036904425730463,0.16162809936383812
558,Columbia Sportswear Co.,14.5,Low ESG Risk,Retailing,NAS,COLM,4803606016.0,4803606016.0,22.053764,0.917,0.12297,,0.6451612903225806,0.0003008347951753223,0.16151594867702665
559,Sangetsu Corp.,14.5,Low ESG Risk,Consumer Durables,TKS,8130.T,166895108096.0,166895108096.0,12.90015,0.391,0.12882,-0.358,0.6451612903225806,0.01045903370492899,0.1691345978593419
560,Alfa Financial Software Holdings Plc,14.5,Low ESG Risk,Software & Services,LON,ALFA.L,652447232.0,652447232.0,31.571428,0.081,0.50922,-0.101,0.6451612903225806,4.068360839052051e-05,0.16132083528693805
561,"Daikoku Denki Co., Ltd.",14.5,Low ESG Risk,Consumer Durables,TKS,6430.T,49743785984.0,49743785984.0,5.8754716,0.021,0.22728,0.153,0.6451612903225806,0.003117214934152385,0.16362823378125946
562,Oracle Corp.,14.5,Low ESG Risk,Software & Services,NYS,ORCL,385517256704.0,385517256704.0,37.60484,1.0,1.9392301,-0.063,0.6451612903225806,0.02415998189246392,0.1794103089999931
563,"Omnicom Group, Inc.",14.5,Low ESG Risk,Media,NYS,OMC,19349686272.0,19349686272.0,13.679115,0.964,0.35424,-0.093,0.6451612903225806,0.0012124308671566954,0.16219964573101267
564,Ciena Corp.,14.5,Low ESG Risk,Technology Hardware,NYS,CIEN,7433658368.0,7433658368.0,54.75532,0.937,0.047319997,-0.504,0.6451612903225806,0.0004656589506174474,0.16163956679360825
565,"Mirarth Holdings, Inc.",14.6,Low ESG Risk,Real Estate,TKS,8897.T,68243116032.0,68243116032.0,6.2399406,,0.12827,,0.6516129032258065,0.004276559328604473,0.16611064530290498
566,"Kontoor Brands, Inc.",14.6,Low ESG Risk,Textiles & Apparel,NYS,KTB,4014909952.0,4014909952.0,17.044916,1.224,0.69402003,0.438,0.6516129032258065,0.0002514075803328216,0.16309178149170123
567,Haleon Plc,14.6,Low ESG Risk,Pharmaceuticals,LON,HLN.L,35809964032.0,35809964032.0,32.75,0.188,0.06822,0.032,0.6516129032258065,0.0022439888048044684,0.16458621741005497
568,"Mitsui Fudosan Logistics Park, Inc.",14.6,Low ESG Risk,Real Estate,TKS,3471.T,262048006144.0,262048006144.0,30.533161,0.397,0.04107,-0.005,0.6516129032258065,0.01642222148965345,0.1752198919236917
569,"Standard Motor Products, Inc.",14.6,Low ESG Risk,Auto Components,NYS,SMP,690687360.0,690687360.0,11.781481,0.513,0.09354,0.855,0.6516129032258065,4.308009939451356e-05,0.1629355358809975
570,Daily Journal Corp.,14.6,Low ESG Risk,Media,NAS,DJCO,649843904.0,649843904.0,14.458473,0.915,0.19572,33.498,0.6516129032258065,4.0520459037766164e-05,0.16293361615072993
571,"Allegro MicroSystems, Inc.",14.6,Low ESG Risk,Semiconductors,NAS,ALGM,4077129728.0,4077129728.0,58.342106,1.676,0.0696,,0.6516129032258065,0.00025530686470379605,0.16309470595497946
572,"CareTrust REIT, Inc.",14.6,Low ESG Risk,Real Estate,NYS,CTRE,4613933056.0,4613933056.0,50.71187,1.127,0.05375,,0.6516129032258065,0.0002889480791491434,0.16311993686581347
573,NISSO HOLDINGS Co. Ltd.,14.6,Low ESG Risk,Commercial Services,TKS,9332.T,24638527488.0,24638527488.0,13.003631,1.005,0.14736,0.679,0.6516129032258065,0.0015438800818583737,0.1640611358678454
574,"en Japan, Inc.",14.6,Low ESG Risk,Commercial Services,TKS,4849.T,101590761472.0,101590761472.0,21.505747,,0.16266,1.087,0.6516129032258065,0.006366440730186336,0.16767805635409136
575,"Salesforce, Inc.",14.6,Low ESG Risk,Software & Services,NYS,CRM,234946560000.0,234946560000.0,42.890053,1.297,0.09734,0.148,0.6516129032258065,0.014723786487571394,0.17394606567213017
576,Moody's Corp.,14.6,Low ESG Risk,Diversified Financials,NYS,MCO,87810007040.0,87810007040.0,47.60612,1.29,0.5131,0.473,0.6516129032258065,0.005502807270995892,0.16703033125969854
577,"Konica Minolta, Inc.",14.6,Low ESG Risk,Technology Hardware,TKS,4902.T,211498074112.0,211498074112.0,31.440298,1.213,0.0116,,0.6516129032258065,0.013254280802657108,0.17284393640844445
578,"Macnica Holdings, Inc.",14.6,Low ESG Risk,Technology Hardware,TKS,3132.T,338373115904.0,338373115904.0,8.012216,0.717,0.1774,-0.403,0.6516129032258065,0.021205480555068244,0.1788073362227528
579,"HubSpot, Inc.",14.6,Low ESG Risk,Software & Services,NYS,HUBS,25392494592.0,25392494592.0,,1.634,-0.02704,,0.6516129032258065,0.0015911308489594328,0.16409657394317118
580,Advance Logistics Investment Corp.,14.6,Low ESG Risk,Real Estate,TKS,3493.T,82411683840.0,82411683840.0,26.128643,0.399,0.04423,,0.6516129032258065,0.005164496871369432,0.1667765984599787
581,"Veeva Systems, Inc.",14.7,Low ESG Risk,Healthcare,NYS,VEEV,36044890112.0,36044890112.0,59.199467,0.811,0.13179,0.529,0.6580645161290323,0.002258711512775617,0.16621016266683977
582,Topps Tiles Plc,14.7,Low ESG Risk,Retailing,LON,TPT.L,92432544.0,92432544.0,inf,1.452,0.05456,,0.6580645161290323,5.587748829172429e-06,0.16452031984387994
583,"Doshisha Co., Ltd.",14.7,Low ESG Risk,Retailing,TKS,7483.T,73846767616.0,73846767616.0,13.074226,0.497,0.07036,-0.039,0.6580645161290323,0.004627737562384637,0.16798693220404654
584,Amcor Plc,14.7,Low ESG Risk,Containers & Packaging,NYS,AMCR,16043275264.0,16043275264.0,21.764708,0.861,0.18400998,0.443,0.6580645161290323,0.0010052196298884625,0.1652700437546744
585,"Four Corners Property Trust, Inc.",14.7,Low ESG Risk,Real Estate,NYS,FCPT,2744406016.0,2744406016.0,27.905663,1.117,0.07743,-0.005,0.6580645161290323,0.00017178569064767822,0.16464496830024383
586,RTL Group SA,14.7,Low ESG Risk,Media,ETR,RRTL.DE,4479810048.0,4479810048.0,11.177607,0.835,0.1095,0.76,0.6580645161290323,0.0002805426527316249,0.16472653602180679
587,HomeToGo SE,14.7,Low ESG Risk,Software & Services,ETR,HTG.DE,244637408.0,244637408.0,,1.057,-0.08493,,0.6580645161290323,1.5126356737074453e-05,0.16452747379981086
588,"Funko, Inc.",14.7,Low ESG Risk,Retailing,NAS,FNKO,538857600.0,538857600.0,,1.193,-0.18645,,0.6580645161290323,3.356499907951399e-05,0.1645413027815677
589,Bilfinger SE,14.7,Low ESG Risk,Commercial Services,ETR,GBF.DE,1713032576.0,1713032576.0,8.074205,1.322,0.19356,,0.6580645161290323,0.00010714999772538033,0.1645964915305521
590,"Sanshin Electronics Co., Ltd.",14.7,Low ESG Risk,Technology Hardware,TKS,8150.T,24235952128.0,24235952128.0,7.8491817,0.462,0.08325,1.909,0.6580645161290323,0.0015186508716248392,0.1656551171859767
591,Terreno Realty Corp.,14.7,Low ESG Risk,Real Estate,NYS,TRNO,6616318464.0,6616318464.0,37.933334,0.912,0.05243,-0.231,0.6580645161290323,0.00041443663966857865,0.16482695651200951
592,"Safehold, Inc.",14.7,Low ESG Risk,Real Estate,NYS,SAFE,1760183040.0,1760183040.0,,0.879,-0.00898,0.2,0.6580645161290323,0.00011010489533477373,0.16459870770375915
593,Rithm Capital Corp.,14.7,Low ESG Risk,Real Estate,NYS,RITM,5671096320.0,5671096320.0,9.7310915,1.786,0.093059994,-0.419,0.6580645161290323,0.0003552000083249016,0.16478252903850174
594,Münchener Rückversicherungs-Gesellschaft AG,14.7,Low ESG Risk,Insurance,ETR,MUV2.DE,64512446464.0,64512446464.0,10.899435,0.848,0.20419,0.438,0.6580645161290323,0.004042760005061867,0.16754819903605447
595,"Relo Group, Inc.",14.7,Low ESG Risk,Real Estate,TKS,8876.T,285836705792.0,285836705792.0,,0.601,-0.11075,5.009,0.6580645161290323,0.0179130482123863,0.1779509151915478
596,Residential Secure Income Plc,14.7,Low ESG Risk,Real Estate,LON,RESI.L,100358352.0,100358352.0,,,,,0.6580645161290323,6.0844555235479325e-06,0.16452069237390074
597,"Toho Co., Ltd. (9602)",14.8,Low ESG Risk,Media,TKS,9602.T,1007502622720.0,1007502622720.0,20.661129,0.356,0.113299996,0.336,0.6645161290322581,0.06313951497019495,0.21348366848571074
598,"Gannett Co., Inc.",14.8,Low ESG Risk,Media,NYS,GCI,643536000.0,643536000.0,,2.484,-0.33501998,,0.6645161290322581,4.012514563321763e-05,0.16615912611728945
599,Harworth Group Plc,14.8,Low ESG Risk,Real Estate,LON,HWG.L,544294784.0,544294784.0,14.0,0.736,0.0612,,0.6645161290322581,3.390574486736949e-05,0.16615446156671504
600,Bytes Technology Group Plc,14.8,Low ESG Risk,Software & Services,LON,BYIT.L,1100643328.0,1100643328.0,24.052633,0.649,0.67010003,0.112,0.6645161290322581,6.87718488924562e-05,0.16618061114473387
601,"Gaming & Leisure Properties, Inc.",14.8,Low ESG Risk,Real Estate,NAS,GLPI,14298515456.0,14298515456.0,18.031141,1.001,0.18599,0.295,0.6645161290322581,0.0008958763456818657,0.1668009395173259
602,"Dana, Inc.",14.8,Low ESG Risk,Auto Components,NYS,DAN,1455569024.0,1455569024.0,,2.282,-0.0016500001,-0.471,0.6645161290322581,9.10148768851965e-05,0.16619729341572842
603,"Air Products & Chemicals, Inc.",14.8,Low ESG Risk,Chemicals,NYS,APD,60874022912.0,60874022912.0,23.810436,0.828,0.16211,0.172,0.6645161290322581,0.0038147416963604827,0.1689900885303349
604,"Radius Recycling, Inc.",14.8,Low ESG Risk,Commercial Services,NAS,RDUS,411900256.0,411900256.0,,1.521,-0.34813,,0.6645161290322581,2.5608641486075735e-05,0.16614823873917908
605,"Arlo Technologies, Inc.",14.8,Low ESG Risk,Consumer Durables,NYS,ARLO,1099300352.0,1099300352.0,,1.765,-0.239,,0.6645161290322581,6.868768521228813e-05,0.16618054802197374
606,Sixt SE,14.8,Low ESG Risk,Transportation,ETR,SIX2.DE,2668641280.0,2668641280.0,11.72179,1.957,0.13122,-0.5,0.6645161290322581,0.0001670375499446997,0.16625431042052305
607,"Zoom Video Communications, Inc.",14.8,Low ESG Risk,Software & Services,NAS,ZM,20495667200.0,20495667200.0,23.782143,-0.051,0.112749994,0.173,0.6645161290322581,0.0012842489579512556,0.16709221897652796
608,"OneMain Holdings, Inc.",14.8,Low ESG Risk,Diversified Financials,NYS,OMF,5265133056.0,5265133056.0,9.045267,1.548,0.18805,-0.306,0.6645161290322581,0.0003297584797262616,0.16637635111785923
609,"O-I Glass, Inc.",14.8,Low ESG Risk,Containers & Packaging,NYS,OI,1892333568.0,1892333568.0,,1.176,-0.14308,-0.478,0.6645161290322581,0.00011838670734975788,0.16621782228857684
610,Paltac Corp.,14.8,Low ESG Risk,Retailing,TKS,8283.T,280048009216.0,280048009216.0,13.220027,-0.156,,,0.6645161290322581,0.01755027329517814,0.17929173722944813
611,Borussia Dortmund GmbH & Co. KGaA,14.8,Low ESG Risk,Media,ETR,BVB.DE,403427936.0,403427936.0,12.603449,1.298,0.102,,0.6645161290322581,2.5077685139304344e-05,0.166147840521919
612,Gen Digital Inc.,14.8,Low ESG Risk,Software & Services,NAS,GEN,15831302144.0,15831302144.0,26.791666,1.06,0.28326,,0.6645161290322581,0.0009919353732257144,0.16687298378798382
613,"Apollo Commercial Real Estate Finance, Inc.",14.9,Low ESG Risk,Real Estate,NYS,ARI,1411139456.0,1411139456.0,204.0,1.808,0.01134,,0.6709677419354839,8.82304965603373e-05,0.16780810835629123
614,KDX Realty Investment Corp.,14.9,Low ESG Risk,Real Estate,TKS,8972.T,633108889600.0,633108889600.0,13.263121,0.604,0.09007,,0.6709677419354839,0.03967643416216379,0.19749926110549382
615,"Nippon Building Fund, Inc.",14.9,Low ESG Risk,Real Estate,TKS,8951.T,1144766332928.0,1144766332928.0,26.455027,0.395,0.055,,0.6709677419354839,0.07174176773169672,0.22154826128264352
616,"Camping World Holdings, Inc.",14.9,Low ESG Risk,Retailing,NYS,CWH,980655296.0,980655296.0,,2.492,-0.21849,-0.663,0.6709677419354839,6.125225483474725e-05,0.16778787467499703
617,Pebblebrook Hotel Trust,14.9,Low ESG Risk,Real Estate,NYS,PEB,1509915136.0,1509915136.0,,1.839,-0.0321,-0.356,0.6709677419354839,9.442072240197925e-05,0.16781275102567247
618,Nomura Research Institute Ltd.,14.9,Low ESG Risk,Software & Services,TKS,4307.T,2998858678272.0,2998858678272.0,35.71331,0.455,0.21219999,0.321,0.6709677419354839,0.1879368711107772,0.3086945888169539
619,Service Properties Trust,14.9,Low ESG Risk,Real Estate,NAS,SVC,766407104.0,766407104.0,,2.195,-0.1701,,0.6709677419354839,4.7825420469815836e-05,0.16777780454922334
620,HENSOLDT AG,14.9,Low ESG Risk,Aerospace & Defense,ETR,HAG.DE,,,,,,,0.6709677419354839,,
621,NORMA Group SE,14.9,Low ESG Risk,Machinery,ETR,NOEJ.DE,457544064.0,457544064.0,18.649351,1.556,0.03513,-0.391,0.6709677419354839,2.846911766596682e-05,0.16776328732212045
622,CompuGroup Medical Societas Europaea,14.9,Low ESG Risk,Healthcare,ETR,COP.DE,735606144.0,735606144.0,22.64516,0.878,0.05057,-0.551,0.6709677419354839,4.589513865814539e-05,0.1677763568378646
623,"Visional, Inc.",14.9,Low ESG Risk,Commercial Services,TKS,4194.T,363146674176.0,363146674176.0,27.191319,0.733,0.32301,0.338,0.6709677419354839,0.02275802790887798,0.18481045641552946
624,Regions Financial Corp.,14.9,Low ESG Risk,Banks,NYS,RF,20636067840.0,20636067840.0,12.668539,1.188,0.103360005,,0.6709677419354839,0.0012930478006411878,0.16871172133435186
625,"H&R Block, Inc.",14.9,Low ESG Risk,Consumer Services,NYS,HRB,8774879232.0,8774879232.0,15.183576,0.678,9.75009,-0.076,0.6709677419354839,0.0005497126372302063,0.16815421996179364
626,"Mattel, Inc.",14.9,Low ESG Risk,Consumer Durables,NAS,MAT,6451301888.0,6451301888.0,21.088888,0.798,0.16375,1.167,0.6709677419354839,0.0004040951277391799,0.16804500682967535
627,"nLIGHT, Inc.",15.0,Low ESG Risk,Technology Hardware,NAS,LASR,504357312.0,504357312.0,,2.348,-0.20049,,0.6774193548387097,3.140288210576408e-05,0.16937839087125675
628,"Oki Electric Industry Co., Ltd.",15.0,Low ESG Risk,Technology Hardware,TKS,6703.T,85150482432.0,85150482432.0,3.025733,0.361,0.2297,,0.6774193548387097,0.005336136103002674,0.17335694078692945
629,"Dynatrace, Inc.",15.0,Low ESG Risk,Software & Services,NYS,DT,15163364352.0,15163364352.0,97.88462,1.055,0.08221,-0.001,0.6774193548387097,0.0009500760230228339,0.17006739572694457
630,FP Corp.,15.0,Low ESG Risk,Containers & Packaging,TKS,7947.T,231676264448.0,231676264448.0,21.399776,0.027,0.07697,-0.345,0.6774193548387097,0.014518838589102892,0.1802439676515046
